game_id,game_date,home_team,away_team,home_lineup_quality_score,away_lineup_quality_score,lineup_quality_diff,home_top3_available,away_top3_available,home_projected_lineup_available,away_projected_lineup_available,home_confirmed_lineup_available,away_confirmed_lineup_available,lineup_confidence_grade,lineup_context_available,lineup_quality_warning
824183,2026-06-07,Astros,Athletics,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824184,2026-06-06,Astros,Athletics,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824185,2026-06-05,Astros,Pirates,100,100,0,True,True,True,True,True,True,A,True,
824186,2026-06-06,Astros,Athletics,100,100,0,True,True,True,True,True,True,A,True,
824187,2026-05-31,Astros,Brewers,100,100,0,True,True,True,True,True,True,A,True,
824188,2026-06-04,Astros,Pirates,100,100,0,True,True,True,True,True,True,A,True,
824189,2026-06-03,Astros,Pirates,100,100,0,True,True,True,True,True,True,A,True,
824190,2026-05-30,Astros,Brewers,85,85,0,False,False,True,True,True,True,A,True,top3 hitter ids incomplete
824191,2026-05-30,Astros,Brewers,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824255,2026-06-26,Tigers,Astros,100,100,0,True,True,True,True,True,True,A,True,
824256,2026-06-28,Tigers,Astros,100,100,0,True,True,True,True,True,True,A,True,
824257,2026-06-27,Tigers,Astros,100,100,0,True,True,True,True,True,True,A,True,
824258,2026-06-25,Tigers,Astros,100,100,0,True,True,True,True,True,True,A,True,
824259,2026-06-24,Tigers,Yankees,100,100,0,True,True,True,True,True,True,A,True,
824260,2026-06-21,Tigers,White Sox,100,100,0,True,True,True,True,True,True,A,True,
824261,2026-06-22,Tigers,Yankees,100,100,0,True,True,True,True,True,True,A,True,
824262,2026-06-23,Tigers,Yankees,100,100,0,True,True,True,True,True,True,A,True,
824263,2026-06-20,Tigers,White Sox,100,100,0,True,True,True,True,True,True,A,True,
824264,2026-06-19,Tigers,White Sox,100,100,0,True,True,True,True,True,True,A,True,
824265,2026-06-11,Tigers,Twins,100,45,55,True,False,True,True,True,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824266,2026-06-10,Tigers,Twins,100,100,0,True,True,True,True,True,True,A,True,
824267,2026-06-09,Tigers,Twins,100,100,0,True,True,True,True,True,True,A,True,
824268,2026-06-07,Tigers,Mariners,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824269,2026-06-06,Tigers,Mariners,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824270,2026-05-27,Tigers,Angels,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824271,2026-06-05,Tigers,Mariners,100,100,0,True,True,True,True,True,True,A,True,
824272,2026-05-28,Tigers,Angels,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824337,2026-07-02,Rockies,Marlins,100,100,0,True,True,True,True,True,True,A,True,
824338,2026-07-01,Rockies,Marlins,100,100,0,True,True,True,True,True,True,A,True,
824339,2026-06-30,Rockies,Marlins,100,100,0,True,True,True,True,True,True,A,True,
824340,2026-06-24,Rockies,Red Sox,100,100,0,True,True,True,True,True,True,A,True,
824341,2026-06-24,Rockies,Red Sox,100,100,0,True,True,True,True,True,True,A,True,
824342,2026-06-21,Rockies,Pirates,100,45,55,True,False,True,True,True,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824343,2026-06-21,Rockies,Pirates,100,100,0,True,True,True,True,True,True,A,True,
824344,2026-06-23,Rockies,Red Sox,100,100,0,True,True,True,True,True,True,A,True,
824345,2026-06-20,Rockies,Pirates,100,100,0,True,True,True,True,True,True,A,True,
824346,2026-06-11,Rockies,Cubs,100,100,0,True,True,True,True,True,True,A,True,
824347,2026-06-10,Rockies,Cubs,100,45,55,True,False,True,True,True,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824348,2026-06-11,Rockies,Cubs,100,45,55,True,False,True,True,True,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824349,2026-06-07,Rockies,Brewers,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824350,2026-06-06,Rockies,Brewers,100,100,0,True,True,True,True,True,True,A,True,
824351,2026-06-07,Rockies,Brewers,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824352,2026-05-31,Rockies,Giants,45,85,-40,False,False,True,True,False,True,C,True,confirmed lineup missing | top3 hitter ids incomplete
824353,2026-05-30,Rockies,Giants,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824354,2026-05-31,Rockies,Giants,100,100,0,True,True,True,True,True,True,A,True,
824418,2026-06-30,Guardians,Rangers,100,100,0,True,True,True,True,True,True,A,True,
824419,2026-07-01,Guardians,Rangers,100,100,0,True,True,True,True,True,True,A,True,
824420,2026-06-29,Guardians,Rangers,100,100,0,True,True,True,True,True,True,A,True,
824421,2026-06-27,Guardians,Mariners,100,100,0,True,True,True,True,True,True,A,True,
824422,2026-06-28,Guardians,Mariners,100,100,0,True,True,True,True,True,True,A,True,
824423,2026-06-26,Guardians,Mariners,100,100,0,True,True,True,True,True,True,A,True,
824424,2026-06-14,Guardians,Tigers,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824425,2026-06-12,Guardians,Tigers,100,100,0,True,True,True,True,True,True,A,True,
824426,2026-06-13,Guardians,Tigers,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824427,2026-06-08,Guardians,Yankees,100,100,0,True,True,True,True,True,True,A,True,
824428,2026-06-10,Guardians,Yankees,100,100,0,True,True,True,True,True,True,A,True,
824429,2026-06-09,Guardians,Yankees,100,100,0,True,True,True,True,True,True,A,True,
824430,2026-05-31,Guardians,Red Sox,100,100,0,True,True,True,True,True,True,A,True,
824431,2026-05-30,Guardians,Red Sox,85,85,0,False,False,True,True,True,True,A,True,top3 hitter ids incomplete
824433,2026-05-29,Guardians,Red Sox,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824500,2026-06-24,Reds,Brewers,100,100,0,True,True,True,True,True,True,A,True,
824501,2026-06-23,Reds,Brewers,100,100,0,True,True,True,True,True,True,A,True,
824502,2026-06-22,Reds,Brewers,100,100,0,True,True,True,True,True,True,A,True,
824503,2026-06-17,Reds,Mets,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824504,2026-06-16,Reds,Mets,100,100,0,True,True,True,True,True,True,A,True,
824505,2026-06-15,Reds,Mets,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824506,2026-06-14,Reds,D-backs,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824507,2026-06-12,Reds,D-backs,100,100,0,True,True,True,True,True,True,A,True,
824508,2026-06-13,Reds,D-backs,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824509,2026-06-03,Reds,Royals,100,100,0,True,True,True,True,True,True,A,True,
824510,2026-06-01,Reds,Royals,100,100,0,True,True,True,True,True,True,A,True,
824511,2026-06-02,Reds,Royals,100,100,0,True,True,True,True,True,True,A,True,
824512,2026-05-31,Reds,Braves,100,100,0,True,True,True,True,True,True,A,True,
824513,2026-05-30,Reds,Braves,85,85,0,False,False,True,True,True,True,A,True,top3 hitter ids incomplete
824515,2026-05-29,Reds,Braves,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824580,2026-06-28,White Sox,Royals,100,100,0,True,True,True,True,True,True,A,True,
824581,2026-06-27,White Sox,Royals,100,100,0,True,True,True,True,True,True,A,True,
824582,2026-06-26,White Sox,Royals,100,100,0,True,True,True,True,True,True,A,True,
824583,2026-06-24,White Sox,Guardians,100,100,0,True,True,True,True,True,True,A,True,
824584,2026-06-23,White Sox,Guardians,100,100,0,True,True,True,True,True,True,A,True,
824585,2026-06-22,White Sox,Guardians,100,100,0,True,True,True,True,True,True,A,True,
824586,2026-06-14,White Sox,Dodgers,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824587,2026-06-13,White Sox,Dodgers,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824588,2026-06-12,White Sox,Dodgers,100,100,0,True,True,True,True,True,True,A,True,
824589,2026-06-11,White Sox,Braves,100,100,0,True,True,True,True,True,True,A,True,
824590,2026-06-10,White Sox,Braves,100,100,0,True,True,True,True,True,True,A,True,
824591,2026-06-09,White Sox,Braves,100,100,0,True,True,True,True,True,True,A,True,
824592,2026-05-31,White Sox,Tigers,100,100,0,True,True,True,True,True,True,A,True,
824593,2026-05-30,White Sox,Tigers,85,85,0,False,False,True,True,True,True,A,True,top3 hitter ids incomplete
824594,2026-05-29,White Sox,Tigers,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824595,2026-05-28,White Sox,Twins,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824596,2026-05-27,White Sox,Twins,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824660,2026-07-01,Cubs,Padres,100,100,0,True,True,True,True,True,True,A,True,
824661,2026-07-01,Cubs,Padres,100,100,0,True,True,True,True,True,True,A,True,
824662,2026-06-30,Cubs,Padres,100,100,0,True,True,True,True,True,True,A,True,
824663,2026-06-19,Cubs,Blue Jays,100,100,0,True,True,True,True,True,True,A,True,
824664,2026-06-21,Cubs,Blue Jays,100,100,0,True,True,True,True,True,True,A,True,
824665,2026-06-20,Cubs,Blue Jays,100,45,55,True,False,True,True,True,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824666,2026-06-16,Cubs,Rockies,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824667,2026-06-17,Cubs,Rockies,100,100,0,True,True,True,True,True,True,A,True,
824668,2026-06-18,Cubs,Rockies,100,100,0,True,True,True,True,True,True,A,True,
824669,2026-06-06,Cubs,Giants,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824670,2026-06-08,Cubs,Giants,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824671,2026-06-04,Cubs,Athletics,100,100,0,True,True,True,True,True,True,A,True,
824672,2026-06-05,Cubs,Athletics,100,100,0,True,True,True,True,True,True,A,True,
824673,2026-06-05,Cubs,Giants,100,100,0,True,True,True,True,True,True,A,True,
824675,2026-06-03,Cubs,Athletics,100,100,0,True,True,True,True,True,True,A,True,
824740,2026-07-01,Red Sox,Nationals,100,100,0,True,True,True,True,True,True,A,True,
824741,2026-06-29,Red Sox,Nationals,100,100,0,True,True,True,True,True,True,A,True,
824742,2026-06-30,Red Sox,Nationals,100,100,0,True,True,True,True,True,True,A,True,
824743,2026-06-26,Red Sox,Yankees,100,100,0,True,True,True,True,True,True,A,True,
824744,2026-06-28,Red Sox,Yankees,100,100,0,True,True,True,True,True,True,A,True,
824745,2026-06-27,Red Sox,Yankees,100,100,0,True,True,True,True,True,True,A,True,
824746,2026-06-17,Red Sox,Blue Jays,100,100,0,True,True,True,True,True,True,A,True,
824747,2026-06-25,Red Sox,Yankees,100,100,0,True,True,True,True,True,True,A,True,
824748,2026-06-18,Red Sox,Blue Jays,100,100,0,True,True,True,True,True,True,A,True,
824749,2026-06-13,Red Sox,Rangers,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824750,2026-06-16,Red Sox,Blue Jays,100,100,0,True,True,True,True,True,True,A,True,
824751,2026-06-14,Red Sox,Rangers,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824752,2026-06-12,Red Sox,Rangers,100,100,0,True,True,True,True,True,True,A,True,
824753,2026-06-04,Red Sox,Orioles,100,45,55,True,False,True,True,True,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824754,2026-06-02,Red Sox,Orioles,100,100,0,True,True,True,True,True,True,A,True,
824755,2026-06-03,Red Sox,Orioles,100,100,0,True,True,True,True,True,True,A,True,
824756,2026-05-27,Red Sox,Braves,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824757,2026-05-28,Red Sox,Braves,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824818,2026-07-01,Orioles,White Sox,100,100,0,True,True,True,True,True,True,A,True,
824819,2026-06-30,Orioles,White Sox,100,100,0,True,True,True,True,True,True,A,True,
824821,2026-06-28,Orioles,Nationals,100,100,0,True,True,True,True,True,True,A,True,
824822,2026-06-29,Orioles,White Sox,100,100,0,True,True,True,True,True,True,A,True,
824823,2026-06-14,Orioles,Padres,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824824,2026-06-26,Orioles,Nationals,100,100,0,True,True,True,True,True,True,A,True,
824825,2026-06-27,Orioles,Nationals,100,100,0,True,True,True,True,True,True,A,True,
824826,2026-06-12,Orioles,Padres,100,100,0,True,True,True,True,True,True,A,True,
824827,2026-06-11,Orioles,Mariners,100,100,0,True,True,True,True,True,True,A,True,
824828,2026-06-13,Orioles,Padres,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824829,2026-06-08,Orioles,Mariners,100,100,0,True,True,True,True,True,True,A,True,
824830,2026-06-09,Orioles,Mariners,100,100,0,True,True,True,True,True,True,A,True,
824831,2026-06-10,Orioles,Mariners,100,100,0,True,True,True,True,True,True,A,True,
824832,2026-05-31,Orioles,Blue Jays,100,100,0,True,True,True,True,True,True,A,True,
824833,2026-05-30,Orioles,Blue Jays,85,85,0,False,False,True,True,True,True,A,True,top3 hitter ids incomplete
824834,2026-05-28,Orioles,Blue Jays,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824835,2026-05-29,Orioles,Blue Jays,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824836,2026-05-27,Orioles,Rays,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
824905,2026-07-01,Braves,Cardinals,100,100,0,True,True,True,True,True,True,A,True,
824907,2026-06-30,Braves,Cardinals,100,100,0,True,True,True,True,True,True,A,True,
824908,2026-06-21,Braves,Brewers,100,100,0,True,True,True,True,True,True,A,True,
824909,2026-06-20,Braves,Brewers,100,100,0,True,True,True,True,True,True,A,True,
824910,2026-06-19,Braves,Brewers,100,100,0,True,True,True,True,True,True,A,True,
824911,2026-06-18,Braves,Giants,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824912,2026-06-16,Braves,Giants,100,100,0,True,True,True,True,True,True,A,True,
824913,2026-06-17,Braves,Giants,100,100,0,True,True,True,True,True,True,A,True,
824914,2026-06-05,Braves,Pirates,100,100,0,True,True,True,True,True,True,A,True,
824915,2026-06-06,Braves,Pirates,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824916,2026-06-07,Braves,Pirates,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824917,2026-06-03,Braves,Blue Jays,100,100,0,True,True,True,True,True,True,A,True,
824918,2026-06-02,Braves,Blue Jays,100,100,0,True,True,True,True,True,True,A,True,
824919,2026-06-04,Braves,Blue Jays,100,100,0,True,True,True,True,True,True,A,True,
824984,2026-07-01,Athletics,Dodgers,100,100,0,True,True,True,True,True,True,A,True,
824985,2026-07-02,Athletics,Dodgers,100,100,0,True,True,True,True,True,True,A,True,
824986,2026-06-30,Athletics,Dodgers,100,100,0,True,True,True,True,True,True,A,True,
824987,2026-06-21,Athletics,Angels,100,100,0,True,True,True,True,True,True,A,True,
824988,2026-06-21,Athletics,Angels,100,45,55,True,False,True,True,True,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824989,2026-06-19,Athletics,Angels,100,45,55,True,False,True,True,True,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824990,2026-06-20,Athletics,Angels,100,100,0,True,True,True,True,True,True,A,True,
824991,2026-06-17,Athletics,Pirates,100,100,0,True,True,True,True,True,True,A,True,
824992,2026-06-18,Athletics,Pirates,100,45,55,True,False,True,True,True,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824993,2026-06-16,Athletics,Pirates,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824994,2026-06-14,Athletics,Rockies,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824995,2026-06-14,Athletics,Rockies,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824996,2026-06-11,Athletics,Brewers,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
824997,2026-06-13,Athletics,Rockies,100,100,0,True,True,True,True,True,True,A,True,
824998,2026-06-09,Athletics,Brewers,100,100,0,True,True,True,True,True,True,A,True,
824999,2026-06-10,Athletics,Brewers,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
825000,2026-05-31,Athletics,Yankees,85,45,40,False,False,True,True,True,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
825001,2026-05-31,Athletics,Yankees,100,100,0,True,True,True,True,True,True,A,True,
825002,2026-05-30,Athletics,Yankees,0,0,0,False,False,False,False,False,False,D,False,confirmed lineup missing | projected lineup incomplete | top3 hitter ids incomplete | top3 savant incomplete
825064,2026-07-02,D-backs,Giants,100,100,0,True,True,True,True,True,True,A,True,
825065,2026-06-30,D-backs,Giants,100,100,0,True,True,True,True,True,True,A,True,
825066,2026-07-01,D-backs,Giants,100,100,0,True,True,True,True,True,True,A,True,
825067,2026-06-21,D-backs,Twins,100,100,0,True,True,True,True,True,True,A,True,
825068,2026-06-21,D-backs,Twins,100,100,0,True,True,True,True,True,True,A,True,
825069,2026-06-20,D-backs,Twins,100,100,0,True,True,True,True,True,True,A,True,
825070,2026-06-17,D-backs,Angels,100,100,0,True,True,True,True,True,True,A,True,
825071,2026-06-16,D-backs,Angels,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
825072,2026-06-17,D-backs,Angels,100,45,55,True,False,True,True,True,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
825073,2026-06-06,D-backs,Nationals,100,100,0,True,True,True,True,True,True,A,True,
825074,2026-06-07,D-backs,Nationals,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
825075,2026-06-06,D-backs,Nationals,45,45,0,False,False,True,True,False,False,C,True,confirmed lineup missing | top3 hitter ids incomplete
825076,2026-06-05,D-backs,Dodgers,100,100,0,True,True,True,True,True,True,A,True,
825077,2026-06-04,D-backs,Dodgers,100,100,0,True,True,True,True,True,True,A,True,
825078,2026-06-02,D-backs,Dodgers,100,100,0,True,True,True,True,True,True,A,True,
825079,2026-06-03,D-backs,Dodgers,100,100,0,True,True,True,True,True,True,A,True,
