experiment,fold_id,game_id,game_date,home_team,away_team,research_home_prob,outcome
core_plus__sp_stuff_plus_diff,1,824428,2026-06-10,Guardians,Yankees,0.4925402102431042,0
core_plus__sp_stuff_plus_diff,1,824590,2026-06-10,White Sox,Braves,0.5270089621681094,1
core_plus__sp_stuff_plus_diff,1,824831,2026-06-10,Orioles,Mariners,0.47233922356208624,1
core_plus__sp_stuff_plus_diff,1,824996,2026-06-11,Athletics,Brewers,0.5543782565654919,1
core_plus__sp_stuff_plus_diff,1,823371,2026-06-11,Pirates,Dodgers,0.4749275870270718,0
core_plus__sp_stuff_plus_diff,1,823619,2026-06-11,Mets,Cardinals,0.629462947824397,1
core_plus__sp_stuff_plus_diff,1,823855,2026-06-11,Marlins,D-backs,0.7806282403688403,1
core_plus__sp_stuff_plus_diff,1,824101,2026-06-11,Royals,Rangers,0.4405393253717885,0
core_plus__sp_stuff_plus_diff,1,824265,2026-06-11,Tigers,Twins,0.744112344961331,1
core_plus__sp_stuff_plus_diff,1,824346,2026-06-11,Rockies,Cubs,0.42350739308389673,0
core_plus__sp_stuff_plus_diff,1,824827,2026-06-11,Orioles,Mariners,0.4924886761490876,1
core_plus__sp_stuff_plus_diff,1,822726,2026-06-12,Nationals,Mariners,0.5877041787714711,0
core_plus__sp_stuff_plus_diff,1,822803,2026-06-12,Blue Jays,Yankees,0.32452582626397136,1
core_plus__sp_stuff_plus_diff,1,823211,2026-06-13,Giants,Cubs,0.5543846921945069,0
core_plus__sp_stuff_plus_diff,1,823370,2026-06-12,Pirates,Marlins,0.541492984200035,0
core_plus__sp_stuff_plus_diff,1,823617,2026-06-12,Mets,Braves,0.6905914063029457,1
core_plus__sp_stuff_plus_diff,1,823695,2026-06-13,Twins,Cardinals,0.37752561507671856,1
core_plus__sp_stuff_plus_diff,1,823778,2026-06-12,Brewers,Phillies,0.32765698851489955,1
core_plus__sp_stuff_plus_diff,2,824020,2026-06-13,Angels,Rays,0.4384001011538961,1
core_plus__sp_stuff_plus_diff,2,824102,2026-06-13,Royals,Astros,0.5042985409527346,0
core_plus__sp_stuff_plus_diff,2,824425,2026-06-12,Guardians,Tigers,0.5090573226638421,1
core_plus__sp_stuff_plus_diff,2,824507,2026-06-12,Reds,D-backs,0.3634657365035755,0
core_plus__sp_stuff_plus_diff,2,824588,2026-06-12,White Sox,Dodgers,0.47135572825586186,1
core_plus__sp_stuff_plus_diff,2,824752,2026-06-12,Red Sox,Rangers,0.46241991637095115,1
core_plus__sp_stuff_plus_diff,2,824826,2026-06-12,Orioles,Padres,0.6590782440208328,1
core_plus__sp_stuff_plus_diff,2,824997,2026-06-13,Athletics,Rockies,0.4957246666062383,1
core_plus__sp_stuff_plus_diff,2,822725,2026-06-13,Nationals,Mariners,0.6162222031113768,1
core_plus__sp_stuff_plus_diff,2,822802,2026-06-13,Blue Jays,Yankees,0.36746143920595054,0
core_plus__sp_stuff_plus_diff,2,823213,2026-06-14,Giants,Cubs,0.4475614623962079,0
core_plus__sp_stuff_plus_diff,2,823369,2026-06-13,Pirates,Marlins,0.41922839906522674,1
core_plus__sp_stuff_plus_diff,2,823616,2026-06-13,Mets,Braves,0.6246655336304092,0
core_plus__sp_stuff_plus_diff,2,823694,2026-06-13,Twins,Cardinals,0.5573796787254565,0
core_plus__sp_stuff_plus_diff,2,823776,2026-06-13,Brewers,Phillies,0.5715564122903497,0
core_plus__sp_stuff_plus_diff,2,824019,2026-06-14,Angels,Rays,0.5749479392042814,1
core_plus__sp_stuff_plus_diff,2,824100,2026-06-13,Royals,Astros,0.6000938033302919,0
core_plus__sp_stuff_plus_diff,2,824426,2026-06-13,Guardians,Tigers,0.31561754267627207,1
core_plus__sp_stuff_plus_diff,2,824508,2026-06-13,Reds,D-backs,0.3630863564186842,1
core_plus__sp_stuff_plus_diff,2,824587,2026-06-13,White Sox,Dodgers,0.4945680131614469,0
core_plus__sp_stuff_plus_diff,2,824749,2026-06-13,Red Sox,Rangers,0.39977013032216363,1
core_plus__sp_stuff_plus_diff,2,824828,2026-06-13,Orioles,Padres,0.44753805565148264,0
core_plus__sp_stuff_plus_diff,2,824995,2026-06-14,Athletics,Rockies,0.4927918105993663,1
core_plus__sp_stuff_plus_diff,2,822722,2026-06-14,Nationals,Mariners,0.3491011577747965,1
core_plus__sp_stuff_plus_diff,2,822801,2026-06-14,Blue Jays,Yankees,0.3343949708182803,0
core_plus__sp_stuff_plus_diff,2,823212,2026-06-14,Giants,Cubs,0.6659440868402219,1
core_plus__sp_stuff_plus_diff,2,823368,2026-06-14,Pirates,Marlins,0.6350191997139333,0
core_plus__sp_stuff_plus_diff,2,823615,2026-06-14,Mets,Braves,0.6081244723172682,1
core_plus__sp_stuff_plus_diff,2,823693,2026-06-14,Twins,Cardinals,0.527154909249014,1
core_plus__sp_stuff_plus_diff,2,823777,2026-06-14,Brewers,Phillies,0.3802658187967766,1
core_plus__sp_stuff_plus_diff,2,824021,2026-06-14,Angels,Rays,0.4696551635333412,0
core_plus__sp_stuff_plus_diff,2,824099,2026-06-14,Royals,Astros,0.4288562099112329,1
core_plus__sp_stuff_plus_diff,2,824506,2026-06-14,Reds,D-backs,0.5588806162594379,0
core_plus__sp_stuff_plus_diff,2,824586,2026-06-14,White Sox,Dodgers,0.4413707801555816,1
core_plus__sp_stuff_plus_diff,2,824751,2026-06-14,Red Sox,Rangers,0.4500110303477286,0
core_plus__sp_stuff_plus_diff,2,824823,2026-06-14,Orioles,Padres,0.4706550570405148,0
core_plus__sp_stuff_plus_diff,2,824994,2026-06-14,Athletics,Rockies,0.5676064812293693,0
core_plus__sp_stuff_plus_diff,2,822724,2026-06-15,Nationals,Royals,0.8731692182017692,1
core_plus__sp_stuff_plus_diff,2,822887,2026-06-16,Rangers,Twins,0.490024934279852,0
core_plus__sp_stuff_plus_diff,2,823046,2026-06-15,Cardinals,Padres,0.6028920179516695,1
core_plus__sp_stuff_plus_diff,2,823452,2026-06-15,Phillies,Marlins,0.5956323089724702,1
core_plus__sp_stuff_plus_diff,2,823938,2026-06-16,Dodgers,Rays,0.3999636726020323,1
core_plus__sp_stuff_plus_diff,2,824181,2026-06-16,Astros,Tigers,0.5390511497916599,0
core_plus__sp_stuff_plus_diff,2,824505,2026-06-15,Reds,Mets,0.5117667639105327,1
core_plus__sp_stuff_plus_diff,2,824666,2026-06-16,Cubs,Rockies,0.6352031288411889,1
core_plus__sp_stuff_plus_diff,2,824993,2026-06-16,Athletics,Pirates,0.5270795815353034,1
core_plus__sp_stuff_plus_diff,2,825071,2026-06-16,D-backs,Angels,0.40132170978236364,1
core_plus__sp_stuff_plus_diff,2,822723,2026-06-16,Nationals,Royals,0.6322614677896399,1
core_plus__sp_stuff_plus_diff,2,822888,2026-06-17,Rangers,Twins,0.5722380899516322,0
core_plus__sp_stuff_plus_diff,2,823045,2026-06-16,Cardinals,Padres,0.62403520055724,1
core_plus__sp_stuff_plus_diff,2,823128,2026-06-17,Mariners,Orioles,0.6338645963595213,1
core_plus__sp_stuff_plus_diff,2,823451,2026-06-16,Phillies,Marlins,0.4842902450210911,1
core_plus__sp_stuff_plus_diff,2,823535,2026-06-16,Yankees,White Sox,0.39511177717288876,1
core_plus__sp_stuff_plus_diff,2,823775,2026-06-16,Brewers,Guardians,0.2932823441399034,1
core_plus__sp_stuff_plus_diff,2,823939,2026-06-17,Dodgers,Rays,0.4613308712840999,1
core_plus__sp_stuff_plus_diff,2,824182,2026-06-17,Astros,Tigers,0.7651331878465674,1
core_plus__sp_stuff_plus_diff,2,824504,2026-06-16,Reds,Mets,0.47567460817684454,1
core_plus__sp_stuff_plus_diff,2,824667,2026-06-17,Cubs,Rockies,0.5197312695862202,0
core_plus__sp_stuff_plus_diff,2,824750,2026-06-16,Red Sox,Blue Jays,0.4295907761718065,0
core_plus__sp_stuff_plus_diff,2,824912,2026-06-16,Braves,Giants,0.6128479081356393,0
core_plus__sp_stuff_plus_diff,2,824991,2026-06-17,Athletics,Pirates,0.5302075292372838,0
core_plus__sp_stuff_plus_diff,2,825070,2026-06-17,D-backs,Angels,0.31153995976595766,0
core_plus__sp_stuff_plus_diff,2,822721,2026-06-17,Nationals,Royals,0.5971295466899003,0
core_plus__sp_stuff_plus_diff,2,823044,2026-06-17,Cardinals,Padres,0.6097570141889888,0
core_plus__sp_stuff_plus_diff,2,823127,2026-06-18,Mariners,Orioles,0.5542073713813899,0
core_plus__sp_stuff_plus_diff,2,823450,2026-06-17,Phillies,Marlins,0.38393888995291403,0
core_plus__sp_stuff_plus_diff,2,823536,2026-06-17,Yankees,White Sox,0.46111796958202605,1
core_plus__sp_stuff_plus_diff,2,823774,2026-06-17,Brewers,Guardians,0.27963755167490906,1
core_plus__sp_stuff_plus_diff,3,823940,2026-06-17,Dodgers,Rays,0.5730354908886025,1
core_plus__sp_stuff_plus_diff,3,824178,2026-06-17,Astros,Tigers,0.4131718370875879,1
core_plus__sp_stuff_plus_diff,3,824503,2026-06-17,Reds,Mets,0.32634424920934596,0
core_plus__sp_stuff_plus_diff,3,824668,2026-06-18,Cubs,Rockies,0.2860918358708242,1
core_plus__sp_stuff_plus_diff,3,824746,2026-06-17,Red Sox,Blue Jays,0.6059975331930794,0
core_plus__sp_stuff_plus_diff,3,824913,2026-06-17,Braves,Giants,0.48987278553306957,0
core_plus__sp_stuff_plus_diff,3,824992,2026-06-18,Athletics,Pirates,0.4223691065365742,0
core_plus__sp_stuff_plus_diff,3,825072,2026-06-17,D-backs,Angels,0.43823109396364496,1
core_plus__sp_stuff_plus_diff,3,822889,2026-06-18,Rangers,Twins,0.4462021178687091,0
core_plus__sp_stuff_plus_diff,3,823125,2026-06-18,Mariners,Orioles,0.6308795278537245,1
core_plus__sp_stuff_plus_diff,3,823448,2026-06-18,Phillies,Mets,0.42519440873895775,0
core_plus__sp_stuff_plus_diff,3,823533,2026-06-18,Yankees,White Sox,0.490381121991027,0
core_plus__sp_stuff_plus_diff,3,823772,2026-06-18,Brewers,Guardians,0.43455210513871456,0
core_plus__sp_stuff_plus_diff,3,824098,2026-06-18,Royals,Cardinals,0.5272874407617983,1
core_plus__sp_stuff_plus_diff,3,824748,2026-06-18,Red Sox,Blue Jays,0.5377237725428483,0
core_plus__sp_stuff_plus_diff,3,824989,2026-06-19,Athletics,Angels,0.5266131499867917,1
core_plus__sp_stuff_plus_diff,3,822886,2026-06-20,Rangers,Padres,0.5313611805157655,1
core_plus__sp_stuff_plus_diff,3,822966,2026-06-19,Rays,Nationals,0.4651238281640641,1
core_plus__sp_stuff_plus_diff,3,823124,2026-06-20,Mariners,Red Sox,0.592379475831739,0
core_plus__sp_stuff_plus_diff,3,823534,2026-06-19,Yankees,Reds,0.5647664317613648,1
core_plus__sp_stuff_plus_diff,3,823853,2026-06-19,Marlins,Giants,0.5212810356211708,1
core_plus__sp_stuff_plus_diff,3,823936,2026-06-20,Dodgers,Orioles,0.5487850788188875,1
core_plus__sp_stuff_plus_diff,3,824097,2026-06-20,Royals,Cardinals,0.3724902081210662,1
core_plus__sp_stuff_plus_diff,3,824179,2026-06-20,Astros,Guardians,0.36854658713335775,1
core_plus__sp_stuff_plus_diff,3,824264,2026-06-19,Tigers,White Sox,0.5444250258967182,1
core_plus__sp_stuff_plus_diff,3,824345,2026-06-20,Rockies,Pirates,0.22974618240813074,1
core_plus__sp_stuff_plus_diff,3,824663,2026-06-19,Cubs,Blue Jays,0.4307391146560578,1
core_plus__sp_stuff_plus_diff,3,824910,2026-06-19,Braves,Brewers,0.4013629680823944,1
core_plus__sp_stuff_plus_diff,3,824990,2026-06-20,Athletics,Angels,0.5159802615361668,1
core_plus__sp_stuff_plus_diff,3,825069,2026-06-20,D-backs,Twins,0.46367547771384565,1
core_plus__sp_stuff_plus_diff,3,822885,2026-06-20,Rangers,Padres,0.6004105671839185,0
core_plus__sp_stuff_plus_diff,3,822967,2026-06-20,Rays,Nationals,0.49536180916832034,0
core_plus__sp_stuff_plus_diff,3,823126,2026-06-21,Mariners,Red Sox,0.6516224936103735,0
core_plus__sp_stuff_plus_diff,3,823447,2026-06-20,Phillies,Mets,0.5769759706926408,1
core_plus__sp_stuff_plus_diff,3,823532,2026-06-20,Yankees,Reds,0.5941472783321421,0
core_plus__sp_stuff_plus_diff,3,823854,2026-06-20,Marlins,Giants,0.6870924362864758,1
core_plus__sp_stuff_plus_diff,3,823937,2026-06-21,Dodgers,Orioles,0.7289142891397936,0
core_plus__sp_stuff_plus_diff,3,824180,2026-06-20,Astros,Guardians,0.6196841815477664,0
core_plus__sp_stuff_plus_diff,3,824263,2026-06-20,Tigers,White Sox,0.5068369482891104,1
core_plus__sp_stuff_plus_diff,3,824342,2026-06-21,Rockies,Pirates,0.2994400276835166,1
core_plus__sp_stuff_plus_diff,3,824665,2026-06-20,Cubs,Blue Jays,0.5037771346340066,0
core_plus__sp_stuff_plus_diff,3,824909,2026-06-20,Braves,Brewers,0.5540244700970793,1
core_plus__sp_stuff_plus_diff,3,824988,2026-06-21,Athletics,Angels,0.5492846151885944,0
core_plus__sp_stuff_plus_diff,3,825068,2026-06-21,D-backs,Twins,0.4025561883353794,0
core_plus__sp_stuff_plus_diff,3,822883,2026-06-21,Rangers,Padres,0.5177253835196943,1
core_plus__sp_stuff_plus_diff,3,822968,2026-06-21,Rays,Nationals,0.5580143312883293,1
core_plus__sp_stuff_plus_diff,3,823123,2026-06-21,Mariners,Red Sox,0.5942156713807226,1
core_plus__sp_stuff_plus_diff,3,823449,2026-06-21,Phillies,Mets,0.630956073890981,1
core_plus__sp_stuff_plus_diff,3,823531,2026-06-21,Yankees,Reds,0.3978909810694161,0
core_plus__sp_stuff_plus_diff,3,823852,2026-06-21,Marlins,Giants,0.4488390933073912,1
core_plus__sp_stuff_plus_diff,3,823934,2026-06-21,Dodgers,Orioles,0.5604669046242716,0
core_plus__sp_stuff_plus_diff,3,824095,2026-06-21,Royals,Cardinals,0.5198526475524039,0
core_plus__sp_stuff_plus_diff,3,824177,2026-06-21,Astros,Guardians,0.5597045651812615,1
core_plus__sp_stuff_plus_diff,3,824260,2026-06-21,Tigers,White Sox,0.535914211593612,1
core_plus__sp_stuff_plus_diff,3,824343,2026-06-21,Rockies,Pirates,0.3680021354769617,0
core_plus__sp_stuff_plus_diff,3,824908,2026-06-21,Braves,Brewers,0.6270603333488003,0
core_plus__sp_stuff_plus_diff,3,824987,2026-06-21,Athletics,Angels,0.5118699698005638,0
core_plus__sp_stuff_plus_diff,3,825067,2026-06-21,D-backs,Twins,0.38805416862960074,0
core_plus__sp_stuff_plus_diff,3,822720,2026-06-22,Nationals,Phillies,0.5246288341030046,1
core_plus__sp_stuff_plus_diff,3,822800,2026-06-22,Blue Jays,Astros,0.3541958043224259,1
core_plus__sp_stuff_plus_diff,3,822964,2026-06-22,Rays,Royals,0.6633061513302031,0
core_plus__sp_stuff_plus_diff,3,823040,2026-06-22,Cardinals,D-backs,0.7133409776231592,1
core_plus__sp_stuff_plus_diff,3,823692,2026-06-22,Twins,Dodgers,0.6104786720403456,0
core_plus__sp_stuff_plus_diff,3,823851,2026-06-22,Marlins,Rangers,0.5915707602137263,0
core_plus__sp_stuff_plus_diff,3,824261,2026-06-22,Tigers,Yankees,0.5217630027069717,1
core_plus__sp_stuff_plus_diff,3,824344,2026-06-23,Rockies,Red Sox,0.4413848242725175,1
core_plus__sp_stuff_plus_diff,3,824502,2026-06-22,Reds,Brewers,0.4246722703327966,0
core_plus__sp_stuff_plus_diff,3,824585,2026-06-22,White Sox,Guardians,0.4800675314551204,1
core_plus__lag30_winrate_diff,1,825075,2026-06-06,D-backs,Nationals,0.4346892757558701,0
core_plus__lag30_winrate_diff,1,822807,2026-06-07,Blue Jays,Orioles,0.6120905312403536,1
core_plus__lag30_winrate_diff,1,822890,2026-06-07,Rangers,Guardians,0.3239083513229046,1
core_plus__lag30_winrate_diff,1,823047,2026-06-07,Cardinals,Reds,0.6240403807567875,1
core_plus__lag30_winrate_diff,1,823291,2026-06-07,Padres,Mets,0.3740931862134495,0
core_plus__lag30_winrate_diff,1,823453,2026-06-07,Phillies,White Sox,0.49905538402551736,1
core_plus__lag30_winrate_diff,1,823537,2026-06-07,Yankees,Red Sox,0.5974883917874421,1
core_plus__lag30_winrate_diff,1,823696,2026-06-07,Twins,Royals,0.5356994338939096,0
core_plus__lag30_winrate_diff,1,823857,2026-06-07,Marlins,Rays,0.6733894128796256,1
core_plus__lag30_winrate_diff,1,823941,2026-06-07,Dodgers,Angels,0.8331747201030175,0
core_plus__lag30_winrate_diff,1,824183,2026-06-07,Astros,Athletics,0.6100754884646413,0
core_plus__lag30_winrate_diff,1,824268,2026-06-07,Tigers,Mariners,0.4135983076143687,1
core_plus__lag30_winrate_diff,1,824349,2026-06-07,Rockies,Brewers,0.14869685579643246,0
core_plus__lag30_winrate_diff,1,824670,2026-06-08,Cubs,Giants,0.5247489095513904,0
core_plus__lag30_winrate_diff,1,824916,2026-06-07,Braves,Pirates,0.5242604120727212,1
core_plus__lag30_winrate_diff,1,825074,2026-06-07,D-backs,Nationals,0.3827422297525461,1
core_plus__lag30_winrate_diff,1,822806,2026-06-08,Blue Jays,Phillies,0.3456125289736182,0
core_plus__lag30_winrate_diff,1,822972,2026-06-08,Rays,Red Sox,0.37944122279462733,1
core_plus__lag30_winrate_diff,1,823218,2026-06-09,Giants,Nationals,0.4531732596737438,0
core_plus__lag30_winrate_diff,1,823289,2026-06-09,Padres,Reds,0.4890061441782324,1
core_plus__lag30_winrate_diff,1,824025,2026-06-09,Angels,Astros,0.18308499890495789,0
core_plus__lag30_winrate_diff,1,824427,2026-06-08,Guardians,Yankees,0.5443826281877043,0
core_plus__lag30_winrate_diff,1,824829,2026-06-08,Orioles,Mariners,0.4122048869386895,0
core_plus__lag30_winrate_diff,1,824998,2026-06-09,Athletics,Brewers,0.4177191078569086,0
core_plus__lag30_winrate_diff,1,822805,2026-06-09,Blue Jays,Phillies,0.38054035570686323,1
core_plus__lag30_winrate_diff,1,822969,2026-06-09,Rays,Red Sox,0.42121606994613753,1
core_plus__lag30_winrate_diff,1,823214,2026-06-10,Giants,Nationals,0.39086491227225933,0
core_plus__lag30_winrate_diff,1,823290,2026-06-10,Padres,Reds,0.43801031644975014,0
core_plus__lag30_winrate_diff,1,823374,2026-06-09,Pirates,Dodgers,0.5277745511620618,0
core_plus__lag30_winrate_diff,1,823620,2026-06-09,Mets,Cardinals,0.649784715102781,0
core_plus__lag30_winrate_diff,1,823858,2026-06-09,Marlins,D-backs,0.7321160191877427,1
core_plus__lag30_winrate_diff,1,824023,2026-06-10,Angels,Astros,0.23595205920784246,1
core_plus__lag30_winrate_diff,1,824105,2026-06-09,Royals,Rangers,0.345149293574965,1
core_plus__lag30_winrate_diff,1,824267,2026-06-09,Tigers,Twins,0.6803032131324691,1
core_plus__lag30_winrate_diff,1,824347,2026-06-10,Rockies,Cubs,0.3636867001905253,1
core_plus__lag30_winrate_diff,1,824429,2026-06-09,Guardians,Yankees,0.4801097690777846,0
core_plus__lag30_winrate_diff,1,824591,2026-06-09,White Sox,Braves,0.4801068531044321,1
core_plus__lag30_winrate_diff,1,824830,2026-06-09,Orioles,Mariners,0.33617349231681737,0
core_plus__lag30_winrate_diff,1,824999,2026-06-10,Athletics,Brewers,0.5200016256441592,1
core_plus__lag30_winrate_diff,1,822804,2026-06-10,Blue Jays,Phillies,0.2768096818791894,0
core_plus__lag30_winrate_diff,1,822970,2026-06-10,Rays,Red Sox,0.44115895895868507,1
core_plus__lag30_winrate_diff,1,823215,2026-06-10,Giants,Nationals,0.35442481192496267,1
core_plus__lag30_winrate_diff,1,823287,2026-06-10,Padres,Reds,0.6032406199501356,1
core_plus__lag30_winrate_diff,1,823372,2026-06-10,Pirates,Dodgers,0.37467123922811957,1
core_plus__lag30_winrate_diff,1,823618,2026-06-10,Mets,Cardinals,0.6585032182522604,0
core_plus__lag30_winrate_diff,1,823856,2026-06-10,Marlins,D-backs,0.599073337865517,1
core_plus__lag30_winrate_diff,1,824022,2026-06-11,Angels,Astros,0.18834825784913237,1
core_plus__lag30_winrate_diff,1,824103,2026-06-10,Royals,Rangers,0.34398429032398264,0
core_plus__lag30_winrate_diff,1,824266,2026-06-10,Tigers,Twins,0.6384476204216157,0
core_plus__lag30_winrate_diff,1,824348,2026-06-11,Rockies,Cubs,0.2886161233208938,1
core_plus__lag30_winrate_diff,1,824428,2026-06-10,Guardians,Yankees,0.5164835418700778,0
core_plus__lag30_winrate_diff,1,824590,2026-06-10,White Sox,Braves,0.5366594842888066,1
core_plus__lag30_winrate_diff,1,824831,2026-06-10,Orioles,Mariners,0.35306639246226823,1
core_plus__lag30_winrate_diff,1,824996,2026-06-11,Athletics,Brewers,0.4653225488798973,1
core_plus__lag30_winrate_diff,1,823371,2026-06-11,Pirates,Dodgers,0.38756062700654176,0
core_plus__lag30_winrate_diff,1,823619,2026-06-11,Mets,Cardinals,0.5838634505615399,1
core_plus__lag30_winrate_diff,1,823855,2026-06-11,Marlins,D-backs,0.7976079211035766,1
core_plus__lag30_winrate_diff,1,824101,2026-06-11,Royals,Rangers,0.3724234684701801,0
core_plus__lag30_winrate_diff,1,824265,2026-06-11,Tigers,Twins,0.6739825193099099,1
core_plus__lag30_winrate_diff,1,824346,2026-06-11,Rockies,Cubs,0.42366213955526577,0
core_plus__lag30_winrate_diff,1,824827,2026-06-11,Orioles,Mariners,0.35195250189148536,1
core_plus__lag30_winrate_diff,1,822726,2026-06-12,Nationals,Mariners,0.42181105006680897,0
core_plus__lag30_winrate_diff,1,822803,2026-06-12,Blue Jays,Yankees,0.3593331954044703,1
core_plus__lag30_winrate_diff,1,823211,2026-06-13,Giants,Cubs,0.6090180157264186,0
core_plus__lag30_winrate_diff,1,823370,2026-06-12,Pirates,Marlins,0.5409239931776928,0
core_plus__lag30_winrate_diff,1,823617,2026-06-12,Mets,Braves,0.6397548305787175,1
core_plus__lag30_winrate_diff,1,823695,2026-06-13,Twins,Cardinals,0.4126903524353153,1
core_plus__lag30_winrate_diff,1,823778,2026-06-12,Brewers,Phillies,0.44236657870206325,1
core_plus__lag30_winrate_diff,2,824020,2026-06-13,Angels,Rays,0.5213053232855085,1
core_plus__lag30_winrate_diff,2,824102,2026-06-13,Royals,Astros,0.5033856336399102,0
core_plus__lag30_winrate_diff,2,824425,2026-06-12,Guardians,Tigers,0.5390263859026261,1
core_plus__lag30_winrate_diff,2,824507,2026-06-12,Reds,D-backs,0.37778272844112204,0
core_plus__lag30_winrate_diff,2,824588,2026-06-12,White Sox,Dodgers,0.5309140760381204,1
core_plus__lag30_winrate_diff,2,824752,2026-06-12,Red Sox,Rangers,0.47584091489539404,1
core_plus__lag30_winrate_diff,2,824826,2026-06-12,Orioles,Padres,0.6577776630028173,1
core_plus__lag30_winrate_diff,2,824997,2026-06-13,Athletics,Rockies,0.5405323108277437,1
core_plus__lag30_winrate_diff,2,822725,2026-06-13,Nationals,Mariners,0.5906185628440048,1
core_plus__lag30_winrate_diff,2,822802,2026-06-13,Blue Jays,Yankees,0.3739102520058871,0
core_plus__lag30_winrate_diff,2,823213,2026-06-14,Giants,Cubs,0.4594966914554328,0
core_plus__lag30_winrate_diff,2,823369,2026-06-13,Pirates,Marlins,0.48371384905196696,1
core_plus__lag30_winrate_diff,2,823616,2026-06-13,Mets,Braves,0.6657240673049672,0
core_plus__lag30_winrate_diff,2,823694,2026-06-13,Twins,Cardinals,0.4894364723220858,0
core_plus__lag30_winrate_diff,2,823776,2026-06-13,Brewers,Phillies,0.5543633785291718,0
core_plus__lag30_winrate_diff,2,824019,2026-06-14,Angels,Rays,0.5426556041139009,1
core_plus__lag30_winrate_diff,2,824100,2026-06-13,Royals,Astros,0.5264575342822588,0
core_plus__lag30_winrate_diff,2,824426,2026-06-13,Guardians,Tigers,0.40661330876621204,1
core_plus__lag30_winrate_diff,2,824508,2026-06-13,Reds,D-backs,0.4262850614127949,1
core_plus__lag30_winrate_diff,2,824587,2026-06-13,White Sox,Dodgers,0.5015728788650302,0
core_plus__lag30_winrate_diff,2,824749,2026-06-13,Red Sox,Rangers,0.41555182907414173,1
core_plus__lag30_winrate_diff,2,824828,2026-06-13,Orioles,Padres,0.5372500662298749,0
core_plus__lag30_winrate_diff,2,824995,2026-06-14,Athletics,Rockies,0.5406239293112434,1
core_plus__lag30_winrate_diff,2,822722,2026-06-14,Nationals,Mariners,0.40026815897669066,1
core_plus__lag30_winrate_diff,2,822801,2026-06-14,Blue Jays,Yankees,0.39499522764593914,0
core_plus__lag30_winrate_diff,2,823212,2026-06-14,Giants,Cubs,0.6170500688975892,1
core_plus__lag30_winrate_diff,2,823368,2026-06-14,Pirates,Marlins,0.5809568505759721,0
core_plus__lag30_winrate_diff,2,823615,2026-06-14,Mets,Braves,0.6037970515268478,1
core_plus__lag30_winrate_diff,2,823693,2026-06-14,Twins,Cardinals,0.4675585838656883,1
core_plus__lag30_winrate_diff,2,823777,2026-06-14,Brewers,Phillies,0.3797284727213902,1
core_plus__lag30_winrate_diff,2,824021,2026-06-14,Angels,Rays,0.4979187466396175,0
core_plus__lag30_winrate_diff,2,824099,2026-06-14,Royals,Astros,0.4004868084996402,1
core_plus__lag30_winrate_diff,2,824506,2026-06-14,Reds,D-backs,0.5706093343286562,0
core_plus__lag30_winrate_diff,2,824586,2026-06-14,White Sox,Dodgers,0.5511862126785626,1
core_plus__lag30_winrate_diff,2,824751,2026-06-14,Red Sox,Rangers,0.4619092651888364,0
core_plus__lag30_winrate_diff,2,824823,2026-06-14,Orioles,Padres,0.47438090000951866,0
core_plus__lag30_winrate_diff,2,824994,2026-06-14,Athletics,Rockies,0.5128538335745646,0
core_plus__lag30_winrate_diff,2,822724,2026-06-15,Nationals,Royals,0.7806397245438745,1
core_plus__lag30_winrate_diff,2,822887,2026-06-16,Rangers,Twins,0.5281620602543123,0
core_plus__lag30_winrate_diff,2,823046,2026-06-15,Cardinals,Padres,0.6405701727403635,1
core_plus__lag30_winrate_diff,2,823452,2026-06-15,Phillies,Marlins,0.648139887212952,1
core_plus__lag30_winrate_diff,2,823938,2026-06-16,Dodgers,Rays,0.4128253243558251,1
core_plus__lag30_winrate_diff,2,824181,2026-06-16,Astros,Tigers,0.4587446991966381,0
core_plus__lag30_winrate_diff,2,824505,2026-06-15,Reds,Mets,0.4408035245037608,1
core_plus__lag30_winrate_diff,2,824666,2026-06-16,Cubs,Rockies,0.6083762322314884,1
core_plus__lag30_winrate_diff,2,824993,2026-06-16,Athletics,Pirates,0.5588720034156367,1
core_plus__lag30_winrate_diff,2,825071,2026-06-16,D-backs,Angels,0.38617983391798855,1
core_plus__lag30_winrate_diff,2,822723,2026-06-16,Nationals,Royals,0.6023016596835437,1
core_plus__lag30_winrate_diff,2,822888,2026-06-17,Rangers,Twins,0.5911065570068477,0
core_plus__lag30_winrate_diff,2,823045,2026-06-16,Cardinals,Padres,0.6278267716535927,1
core_plus__lag30_winrate_diff,2,823128,2026-06-17,Mariners,Orioles,0.5606000321333865,1
core_plus__lag30_winrate_diff,2,823451,2026-06-16,Phillies,Marlins,0.3769413700398953,1
core_plus__lag30_winrate_diff,2,823535,2026-06-16,Yankees,White Sox,0.45275843212381783,1
core_plus__lag30_winrate_diff,2,823775,2026-06-16,Brewers,Guardians,0.305105665693358,1
core_plus__lag30_winrate_diff,2,823939,2026-06-17,Dodgers,Rays,0.5408474671162883,1
core_plus__lag30_winrate_diff,2,824182,2026-06-17,Astros,Tigers,0.6489786750027012,1
core_plus__lag30_winrate_diff,2,824504,2026-06-16,Reds,Mets,0.5140692501594869,1
core_plus__lag30_winrate_diff,2,824667,2026-06-17,Cubs,Rockies,0.4869757896569865,0
